7/18/13 12:00 AM,3
7/19/13 12:00 AM,3
7/20/13 12:00 AM,3
7/21/13 12:00 AM,3
7/22/13 12:00 AM,4
7/23/13 12:00 AM,4
7/24/13 12:00 AM,4
7/25/13 12:00 AM,4
7/26/13 12:00 AM,4
7/27/13 12:00 AM,4
7/28/13 12:00 AM,4
7/29/13 12:00 AM,5
7/30/13 12:00 AM,5
7/31/13 12:00 AM,5
8/1/13 12:00 AM,0
8/2/13 12:00 AM,0
8/3/13 12:00 AM,0
8/4/13 12:00 AM,0
8/5/13 12:00 AM,1
8/6/13 12:00 AM,1
8/7/13 12:00 AM,1
8/8/13 12:00 AM,1
8/9/13 12:00 AM,1
8/10/13 12:00 AM,1
8/11/13 12:00 AM,1
8/12/13 12:00 AM,2
8/13/13 12:00 AM,2
8/14/13 12:00 AM,2
8/15/13 12:00 AM,2
8/16/13 12:00 AM,2
8/17/13 12:00 AM,2
8/18/13 12:00 AM,2
8/19/13 12:00 AM,3
8/20/13 12:00 AM,3
8/21/13 12:00 AM,3
8/22/13 12:00 AM,3
8/23/13 12:00 AM,3
8/24/13 12:00 AM,3
8/25/13 12:00 AM,3
8/26/13 12:00 AM,4
8/27/13 12:00 AM,4
8/28/13 12:00 AM,4
8/29/13 12:00 AM,4
8/30/13 12:00 AM,4
8/31/13 12:00 AM,4
9/1/13 12:00 AM,0
9/2/13 12:00 AM,1
9/3/13 12:00 AM,1
9/4/13 12:00 AM,1
9/5/13 12:00 AM,1
9/6/13 12:00 AM,1
9/7/13 12:00 AM,1
9/8/13 12:00 AM,1
9/9/13 12:00 AM,2
9/10/13 12:00 AM,2
9/11/13 12:00 AM,2
9/12/13 12:00 AM,2
9/13/13 12:00 AM,2
9/14/13 12:00 AM,2
9/15/13 12:00 AM,2
9/16/13 12:00 AM,3
9/17/13 12:00 AM,3
9/18/13 12:00 AM,3
9/19/13 12:00 AM,3
9/20/13 12:00 AM,3
9/21/13 12:00 AM,3
9/22/13 12:00 AM,3
9/23/13 12:00 AM,4
9/24/13 12:00 AM,4
9/25/13 12:00 AM,4
9/26/13 12:00 AM,4
9/27/13 12:00 AM,4
9/28/13 12:00 AM,4
9/29/13 12:00 AM,4
9/30/13 12:00 AM,5
10/1/13 12:00 AM,0
10/2/13 12:00 AM,0
10/3/13 12:00 AM,0
10/4/13 12:00 AM,0
10/5/13 12:00 AM,0
10/6/13 12:00 AM,0
10/7/13 12:00 AM,1
10/8/13 12:00 AM,1
10/9/13 12:00 AM,1
10/10/13 12:00 AM,1
10/11/13 12:00 AM,1
10/12/13 12:00 AM,1
10/13/13 12:00 AM,1
10/14/13 12:00 AM,2
10/15/13 12:00 AM,2
10/16/13 12:00 AM,2
10/17/13 12:00 AM,2
10/18/13 12:00 AM,2
10/19/13 12:00 AM,2
10/20/13 12:00 AM,2
10/21/13 12:00 AM,3
10/22/13 12:00 AM,3
10/23/13 12:00 AM,3
10/24/13 12:00 AM,3
10/25/13 12:00 AM,3
10/26/13 12:00 AM,3
10/27/13 12:00 AM,3
10/28/13 12:00 AM,4
10/29/13 12:00 AM,4
10/30/13 12:00 AM,4
10/31/13 12:00 AM,4
11/1/13 12:00 AM,0
11/2/13 12:00 AM,0
11/3/13 12:00 AM,0
11/4/13 12:00 AM,1
11/5/13 12:00 AM,1
11/6/13 12:00 AM,1
11/7/13 12:00 AM,1
11/8/13 12:00 AM,1
11/9/13 12:00 AM,1
11/10/13 12:00 AM,1
11/11/13 12:00 AM,2
11/12/13 12:00 AM,2
11/13/13 12:00 AM,2
11/14/13 12:00 AM,2
11/15/13 12:00 AM,2
11/16/13 12:00 AM,2
11/17/13 12:00 AM,2
11/18/13 12:00 AM,3
11/19/13 12:00 AM,3
11/20/13 12:00 AM,3
11/21/13 12:00 AM,3
11/22/13 12:00 AM,3
11/23/13 12:00 AM,3
11/24/13 12:00 AM,3
11/25/13 12:00 AM,4
11/26/13 12:00 AM,4
11/27/13 12:00 AM,4
11/28/13 12:00 AM,4
11/29/13 12:00 AM,4
11/30/13 12:00 AM,4
12/1/13 12:00 AM,0
12/2/13 12:00 AM,1
12/3/13 12:00 AM,1
12/4/13 12:00 AM,1
12/5/13 12:00 AM,1
12/6/13 12:00 AM,1
12/7/13 12:00 AM,1
12/8/13 12:00 AM,1
12/9/13 12:00 AM,2
12/10/13 12:00 AM,2
12/11/13 12:00 AM,2
12/12/13 12:00 AM,2
12/13/13 12:00 AM,2
12/14/13 12:00 AM,2
12/15/13 12:00 AM,2
12/16/13 12:00 AM,3
12/17/13 12:00 AM,3
12/18/13 12:00 AM,3
12/19/13 12:00 AM,3
12/20/13 12:00 AM,3
12/21/13 12:00 AM,3
12/22/13 12:00 AM,3
12/23/13 12:00 AM,4
12/24/13 12:00 AM,4
12/25/13 12:00 AM,4
12/26/13 12:00 AM,4
12/27/13 12:00 AM,4
12/28/13 12:00 AM,4
12/29/13 12:00 AM,4
12/30/13 12:00 AM,5
12/31/13 12:00 AM,5
1/1/14 12:00 AM,0
1/2/14 12:00 AM,0
1/3/14 12:00 AM,0
1/4/14 12:00 AM,0
1/5/14 12:00 AM,0
1/6/14 12:00 AM,1
1/7/14 12:00 AM,1
1/8/14 12:00 AM,1
1/9/14 12:00 AM,1
1/10/14 12:00 AM,1
1/11/14 12:00 AM,1
1/12/14 12:00 AM,1
1/13/14 12:00 AM,2
1/14/14 12:00 AM,2
1/15/14 12:00 AM,2
1/16/14 12:00 AM,2
1/17/14 12:00 AM,2
1/18/14 12:00 AM,2
1/19/14 12:00 AM,2
1/20/14 12:00 AM,3
1/21/14 12:00 AM,3
1/22/14 12:00 AM,3
1/23/14 12:00 AM,3
1/24/14 12:00 AM,3
1/25/14 12:00 AM,3
1/26/14 12:00 AM,3
1/27/14 12:00 AM,4
1/28/14 12:00 AM,4
1/29/14 12:00 AM,4
1/30/14 12:00 AM,4
1/31/14 12:00 AM,4
2/1/14 12:00 AM,0
2/2/14 12:00 AM,0
2/3/14 12:00 AM,1
2/4/14 12:00 AM,1
2/5/14 12:00 AM,1
2/6/14 12:00 AM,1
2/7/14 12:00 AM,1
2/8/14 12:00 AM,1
2/9/14 12:00 AM,1
2/10/14 12:00 AM,2
2/11/14 12:00 AM,2
2/12/14 12:00 AM,2
2/13/14 12:00 AM,2
2/14/14 12:00 AM,2
2/15/14 12:00 AM,2
2/16/14 12:00 AM,2
2/17/14 12:00 AM,3
2/18/14 12:00 AM,3
2/19/14 12:00 AM,3
2/20/14 12:00 AM,3
2/21/14 12:00 AM,3
2/22/14 12:00 AM,3
2/23/14 12:00 AM,3
2/24/14 12:00 AM,4
2/25/14 12:00 AM,4
2/26/14 12:00 AM,4
2/27/14 12:00 AM,4
2/28/14 12:00 AM,4
3/1/14 12:00 AM,0
3/2/14 12:00 AM,0
3/3/14 12:00 AM,1
3/4/14 12:00 AM,1
3/5/14 12:00 AM,1
3/6/14 12:00 AM,1
3/7/14 12:00 AM,1
3/8/14 12:00 AM,1
3/9/14 12:00 AM,1
3/10/14 12:00 AM,2
3/11/14 12:00 AM,2
3/12/14 12:00 AM,2
3/13/14 12:00 AM,2
3/14/14 12:00 AM,2
3/15/14 12:00 AM,2
3/16/14 12:00 AM,2
3/17/14 12:00 AM,3
3/18/14 12:00 AM,3
3/19/14 12:00 AM,3
3/20/14 12:00 AM,3
3/21/14 12:00 AM,3
3/22/14 12:00 AM,3
3/23/14 12:00 AM,3
3/24/14 12:00 AM,4
3/25/14 12:00 AM,4
3/26/14 12:00 AM,4
3/27/14 12:00 AM,4
3/28/14 12:00 AM,4
3/29/14 12:00 AM,4
3/30/14 12:00 AM,4
3/31/14 12:00 AM,5
4/1/14 12:00 AM,0
4/2/14 12:00 AM,0
4/3/14 12:00 AM,0
4/4/14 12:00 AM,0
4/5/14 12:00 AM,0
4/6/14 12:00 AM,0
4/7/14 12:00 AM,1
4/8/14 12:00 AM,1
4/9/14 12:00 AM,1
4/10/14 12:00 AM,1
4/11/14 12:00 AM,1
4/12/14 12:00 AM,1
4/13/14 12:00 AM,1
4/14/14 12:00 AM,2
4/15/14 12:00 AM,2
4/16/14 12:00 AM,2
4/17/14 12:00 AM,2
4/18/14 12:00 AM,2
4/19/14 12:00 AM,2
4/20/14 12:00 AM,2
4/21/14 12:00 AM,3
4/22/14 12:00 AM,3
4/23/14 12:00 AM,3
4/24/14 12:00 AM,3
4/25/14 12:00 AM,3
4/26/14 12:00 AM,3
4/27/14 12:00 AM,3
4/28/14 12:00 AM,4
4/29/14 12:00 AM,4
4/30/14 12:00 AM,4
5/1/14 12:00 AM,0
5/2/14 12:00 AM,0
5/3/14 12:00 AM,0
5/4/14 12:00 AM,0
5/5/14 12:00 AM,1
5/6/14 12:00 AM,1
5/7/14 12:00 AM,1
5/8/14 12:00 AM,1
5/9/14 12:00 AM,1
5/10/14 12:00 AM,1
5/11/14 12:00 AM,1
5/12/14 12:00 AM,2
5/13/14 12:00 AM,2
5/14/14 12:00 AM,2
5/15/14 12:00 AM,2
5/16/14 12:00 AM,2
5/17/14 12:00 AM,2
5/18/14 12:00 AM,2
5/19/14 12:00 AM,3
5/20/14 12:00 AM,3
5/21/14 12:00 AM,3
5/22/14 12:00 AM,3
5/23/14 12:00 AM,3
5/24/14 12:00 AM,3
5/25/14 12:00 AM,3
5/26/14 12:00 AM,4
5/27/14 12:00 AM,4
5/28/14 12:00 AM,4
5/29/14 12:00 AM,4
5/30/14 12:00 AM,4
5/31/14 12:00 AM,4
6/1/14 12:00 AM,0
6/2/14 12:00 AM,1
6/3/14 12:00 AM,1
6/4/14 12:00 AM,1
6/5/14 12:00 AM,1
6/6/14 12:00 AM,1
6/7/14 12:00 AM,1
6/8/14 12:00 AM,1
6/9/14 12:00 AM,2
6/10/14 12:00 AM,2
6/11/14 12:00 AM,2
6/12/14 12:00 AM,2
6/13/14 12:00 AM,2
6/14/14 12:00 AM,2
6/15/14 12:00 AM,2
6/16/14 12:00 AM,3
6/17/14 12:00 AM,3
6/18/14 12:00 AM,3
6/19/14 12:00 AM,3
6/20/14 12:00 AM,3
6/21/14 12:00 AM,3
6/22/14 12:00 AM,3
6/23/14 12:00 AM,4
6/24/14 12:00 AM,4
6/25/14 12:00 AM,4
6/26/14 12:00 AM,4
6/27/14 12:00 AM,4
6/28/14 12:00 AM,4
6/29/14 12:00 AM,4
6/30/14 12:00 AM,5
7/1/14 12:00 AM,0
7/2/14 12:00 AM,0
7/3/14 12:00 AM,0
7/4/14 12:00 AM,0
7/5/14 12:00 AM,0
7/6/14 12:00 AM,0
7/7/14 12:00 AM,1
7/8/14 12:00 AM,1
7/9/14 12:00 AM,1
7/10/14 12:00 AM,1
7/11/14 12:00 AM,1
7/12/14 12:00 AM,1
7/13/14 12:00 AM,1
7/14/14 12:00 AM,2
7/15/14 12:00 AM,2
7/16/14 12:00 AM,2
7/17/14 12:00 AM,2
7/18/14 12:00 AM,2
7/19/14 12:00 AM,2
7/20/14 12:00 AM,2
7/21/14 12:00 AM,3
7/22/14 12:00 AM,3
7/23/14 12:00 AM,3
7/24/14 12:00 AM,3
7/25/14 12:00 AM,3
7/26/14 12:00 AM,3
7/27/14 12:00 AM,3
7/28/14 12:00 AM,4
7/29/14 12:00 AM,4
7/30/14 12:00 AM,4
7/31/14 12:00 AM,4
8/1/14 12:00 AM,0
8/2/14 12:00 AM,0
8/3/14 12:00 AM,0
8/4/14 12:00 AM,1
8/5/14 12:00 AM,1
8/6/14 12:00 AM,1
8/7/14 12:00 AM,1
8/8/14 12:00 AM,1
8/9/14 12:00 AM,1
8/10/14 12:00 AM,1
8/11/14 12:00 AM,2
8/12/14 12:00 AM,2
8/13/14 12:00 AM,2
8/14/14 12:00 AM,2
8/15/14 12:00 AM,2
8/16/14 12:00 AM,2
8/17/14 12:00 AM,2
8/18/14 12:00 AM,3
8/19/14 12:00 AM,3
8/20/14 12:00 AM,3
8/21/14 12:00 AM,3
8/22/14 12:00 AM,3
8/23/14 12:00 AM,3
8/24/14 12:00 AM,3
8/25/14 12:00 AM,4
8/26/14 12:00 AM,4
8/27/14 12:00 AM,4
8/28/14 12:00 AM,4
8/29/14 12:00 AM,4
8/30/14 12:00 AM,4
8/31/14 12:00 AM,4
9/1/14 12:00 AM,1
9/2/14 12:00 AM,1
9/3/14 12:00 AM,1
9/4/14 12:00 AM,1
9/5/14 12:00 AM,1
9/6/14 12:00 AM,1
9/7/14 12:00 AM,1
9/8/14 12:00 AM,2
9/9/14 12:00 AM,2
9/10/14 12:00 AM,2
9/11/14 12:00 AM,2
9/12/14 12:00 AM,2
9/13/14 12:00 AM,2
9/14/14 12:00 AM,2
9/15/14 12:00 AM,3
9/16/14 12:00 AM,3
9/17/14 12:00 AM,3
9/18/14 12:00 AM,3
9/19/14 12:00 AM,3
9/20/14 12:00 AM,3
9/21/14 12:00 AM,3
9/22/14 12:00 AM,4
9/23/14 12:00 AM,4
9/24/14 12:00 AM,4
9/25/14 12:00 AM,4
9/26/14 12:00 AM,4
9/27/14 12:00 AM,4
9/28/14 12:00 AM,4
9/29/14 12:00 AM,5
9/30/14 12:00 AM,5
10/1/14 12:00 AM,0
10/2/14 12:00 AM,0
10/3/14 12:00 AM,0
10/4/14 12:00 AM,0
10/5/14 12:00 AM,0
10/6/14 12:00 AM,1
10/7/14 12:00 AM,1
10/8/14 12:00 AM,1
10/9/14 12:00 AM,1
10/10/14 12:00 AM,1
10/11/14 12:00 AM,1
10/12/14 12:00 AM,1
10/13/14 12:00 AM,2
10/14/14 12:00 AM,2
10/15/14 12:00 AM,2
10/16/14 12:00 AM,2
10/17/14 12:00 AM,2
10/18/14 12:00 AM,2
10/19/14 12:00 AM,2
10/20/14 12:00 AM,3
10/21/14 12:00 AM,3
10/22/14 12:00 AM,3
10/23/14 12:00 AM,3
10/24/14 12:00 AM,3
10/25/14 12:00 AM,3
10/26/14 12:00 AM,3
10/27/14 12:00 AM,4
10/28/14 12:00 AM,4
10/29/14 12:00 AM,4
10/30/14 12:00 AM,4
10/31/14 12:00 AM,4
11/1/14 12:00 AM,0
11/2/14 12:00 AM,0
11/3/14 12:00 AM,1
11/4/14 12:00 AM,1
11/5/14 12:00 AM,1
11/6/14 12:00 AM,1
11/7/14 12:00 AM,1
11/8/14 12:00 AM,1
11/9/14 12:00 AM,1
11/10/14 12:00 AM,2
11/11/14 12:00 AM,2
11/12/14 12:00 AM,2
11/13/14 12:00 AM,2
11/14/14 12:00 AM,2
11/15/14 12:00 AM,2
11/16/14 12:00 AM,2
11/17/14 12:00 AM,3
11/18/14 12:00 AM,3
11/19/14 12:00 AM,3
11/20/14 12:00 AM,3
11/21/14 12:00 AM,3
11/22/14 12:00 AM,3
11/23/14 12:00 AM,3
11/24/14 12:00 AM,4
11/25/14 12:00 AM,4
11/26/14 12:00 AM,4
11/27/14 12:00 AM,4
11/28/14 12:00 AM,4
11/29/14 12:00 AM,4
11/30/14 12:00 AM,4
12/1/14 12:00 AM,1
12/2/14 12:00 AM,1
12/3/14 12:00 AM,1
12/4/14 12:00 AM,1
12/5/14 12:00 AM,1
12/6/14 12:00 AM,1
12/7/14 12:00 AM,1
12/8/14 12:00 AM,2
12/9/14 12:00 AM,2
12/10/14 12:00 AM,2
12/11/14 12:00 AM,2
12/12/14 12:00 AM,2
12/13/14 12:00 AM,2
12/14/14 12:00 AM,2
12/15/14 12:00 AM,3
12/16/14 12:00 AM,3
12/17/14 12:00 AM,3
12/18/14 12:00 AM,3
12/19/14 12:00 AM,3
12/20/14 12:00 AM,3
12/21/14 12:00 AM,3
12/22/14 12:00 AM,4
12/23/14 12:00 AM,4
12/24/14 12:00 AM,4
12/25/14 12:00 AM,4
12/26/14 12:00 AM,4
12/27/14 12:00 AM,4
12/28/14 12:00 AM,4
12/29/14 12:00 AM,5
12/30/14 12:00 AM,5
12/31/14 12:00 AM,5
